date,sensor_number,calls_number,Myotis brandtii,Myotis daubentonii,Myotis nattereri,Nyctalus leisleri,Nyctalus noctula,Pipistrellus nathusii,Pipistrellus pipistrellus,Pipistrellus pygmaeus,Plecotus auritus,Plecotus austriacus
2021-01-11,9,1,0,0,0,0,0,0,1,0,0,0
2021-01-11,10,15,0,0,0,2,0,12,1,0,0,0
2021-01-11,12,6,0,0,0,1,0,5,0,0,0,0
2021-01-12,1,1,0,0,0,0,0,1,0,0,0,0
2021-01-12,2,1,0,0,0,0,0,0,1,0,0,0
2021-01-12,3,2,0,0,0,0,0,0,2,0,0,0
2021-01-12,10,4,0,0,0,0,0,0,4,0,0,0
2021-01-12,12,7,0,0,0,0,0,7,0,0,0,0
2021-01-13,3,2,0,0,0,0,0,2,0,0,0,0
2021-01-13,9,1,0,0,0,0,0,0,1,0,0,0
2021-01-13,10,1,0,0,0,0,0,0,1,0,0,0
2021-01-13,12,1,0,0,0,0,0,1,0,0,0,0
2021-01-15,1,1,0,0,0,1,0,0,0,0,0,0
2021-01-15,9,1,0,0,0,0,0,0,1,0,0,0
2021-01-15,10,3,0,0,0,1,0,0,2,0,0,0
2021-01-15,12,6,0,0,0,2,0,4,0,0,0,0
2021-01-16,1,1,0,0,0,0,0,1,0,0,0,0
2021-01-16,2,1,0,0,0,0,0,0,1,0,0,0
2021-01-16,3,1,0,0,0,0,0,0,1,0,0,0
2021-01-17,1,12,0,0,0,3,0,5,3,1,0,0
2021-01-17,2,4,0,0,0,2,0,1,1,0,0,0
2021-01-17,9,17,0,0,0,0,0,0,7,10,0,0
2021-01-17,10,19,0,0,0,2,1,7,4,5,0,0
2021-01-17,12,30,0,0,0,3,1,17,5,4,0,0
2021-01-18,1,1,0,0,0,1,0,0,0,0,0,0
2021-01-18,2,1,0,0,0,1,0,0,0,0,0,0
2021-01-18,10,7,0,0,0,2,0,2,3,0,0,0
2021-01-18,12,8,0,0,0,1,0,7,0,0,0,0
2021-01-19,3,1,0,0,0,1,0,0,0,0,0,0
2021-01-19,9,1,0,0,0,0,0,0,1,0,0,0
2021-01-19,10,10,0,0,0,0,0,4,6,0,0,0
2021-01-19,12,4,0,0,0,2,0,0,2,0,0,0
2021-01-20,3,1,0,0,0,0,0,0,1,0,0,0
2021-01-20,10,2,0,0,0,0,0,0,2,0,0,0
2021-01-20,12,2,0,0,0,1,0,0,1,0,0,0
2021-01-21,1,6,0,0,0,1,0,2,3,0,0,0
2021-01-21,9,1,0,0,0,0,0,0,1,0,0,0
2021-01-21,10,12,0,0,0,2,1,5,4,0,0,0
2021-01-21,12,15,0,0,0,3,1,6,5,0,0,0
2021-01-22,1,7,0,0,0,0,0,4,3,0,0,0
2021-01-22,9,3,0,0,0,0,0,0,3,0,0,0
2021-01-22,10,13,0,0,0,0,0,0,8,5,0,0
2021-01-22,12,14,0,0,0,2,1,7,4,0,0,0
2021-01-23,1,10,0,0,0,1,0,7,2,0,0,0
2021-01-23,9,2,0,0,0,0,0,0,2,0,0,0
2021-01-23,10,18,1,0,0,0,0,7,10,0,0,0
2021-01-23,12,23,0,0,0,5,0,16,1,1,0,0
2021-01-24,2,2,0,0,0,1,0,0,0,1,0,0
2021-01-24,10,2,0,0,0,0,0,2,0,0,0,0
2021-01-24,12,2,0,0,0,1,0,1,0,0,0,0
2021-01-25,1,9,0,0,0,1,0,7,1,0,0,0
2021-01-25,9,1,0,0,0,0,0,0,1,0,0,0
2021-01-25,10,13,0,0,0,1,0,6,5,1,0,0
2021-01-25,12,6,0,0,0,1,0,3,2,0,0,0
2021-01-26,1,5,0,0,0,0,0,1,0,4,0,0
2021-01-26,3,4,0,0,0,0,0,0,0,4,0,0
2021-01-26,10,3,0,0,0,1,0,1,1,0,0,0
2021-01-26,12,13,0,0,0,0,0,8,4,1,0,0
2021-01-27,3,3,0,0,0,2,0,0,1,0,0,0
2021-01-27,9,2,0,0,0,0,0,0,0,2,0,0
2021-01-27,10,2,0,0,0,0,0,0,2,0,0,0
2021-01-27,12,7,0,0,0,0,0,2,3,2,0,0
2021-01-28,3,2,0,0,0,0,0,1,1,0,0,0
2021-01-28,9,4,0,0,0,0,0,1,3,0,0,0
2021-01-28,12,3,0,0,0,1,0,2,0,0,0,0
2021-01-29,1,8,0,0,0,0,0,1,7,0,0,0
2021-01-29,9,1,0,0,0,0,0,0,1,0,0,0
2021-01-29,10,3,0,0,0,0,0,3,0,0,0,0
2021-01-29,12,2,0,0,0,0,0,2,0,0,0,0
2021-01-31,1,1,0,0,0,0,0,1,0,0,0,0
2021-01-31,2,1,0,0,0,0,0,1,0,0,0,0
2021-01-31,9,8,0,0,0,0,0,0,8,0,0,0
2021-01-31,10,9,0,0,0,4,1,2,0,2,0,0
2021-01-31,12,9,0,0,0,1,1,4,3,0,0,0
2021-02-01,1,1,0,0,0,1,0,0,0,0,0,0
2021-02-01,2,12,0,0,0,0,0,0,12,0,0,0
2021-02-01,3,1,0,0,0,0,0,0,1,0,0,0
2021-02-01,10,3,0,0,0,0,0,1,1,1,0,0
2021-02-01,12,2,0,0,0,1,0,1,0,0,0,0
2021-02-02,1,2,0,0,0,0,0,0,2,0,0,0
2021-02-02,3,2,0,0,0,1,1,0,0,0,0,0
2021-02-02,10,9,0,0,0,1,0,1,7,0,0,0
2021-02-02,12,4,0,0,0,1,0,1,2,0,0,0
2021-02-03,1,1,0,0,0,0,1,0,0,0,0,0
2021-02-03,10,8,0,0,0,1,0,3,4,0,0,0
2021-02-03,12,7,0,0,0,0,0,1,6,0,0,0
2021-02-04,2,9,0,0,0,0,0,0,9,0,0,0
2021-02-04,3,1,0,0,0,0,0,0,1,0,0,0
2021-02-04,9,1,0,0,0,0,0,0,1,0,0,0
2021-02-04,10,2,0,0,0,0,0,1,1,0,0,0
2021-02-04,12,3,0,0,0,0,0,0,3,0,0,0
2021-02-04,13,1,0,0,0,0,0,0,0,1,0,0
2021-02-05,1,3,0,0,0,1,0,2,0,0,0,0
2021-02-05,2,4,0,0,0,0,2,1,1,0,0,0
2021-02-05,3,2,0,0,0,0,0,0,2,0,0,0
2021-02-05,9,5,0,0,0,0,0,0,0,5,0,0
2021-02-05,10,8,0,0,0,2,0,4,2,0,0,0
2021-02-05,12,6,0,0,0,1,0,3,1,1,0,0
2021-02-06,3,1,0,0,0,0,0,0,0,1,0,0
2021-02-06,10,8,0,0,0,2,0,3,3,0,0,0
2021-02-06,12,19,1,0,0,3,1,7,5,2,0,0
2021-02-07,2,1,0,0,0,0,1,0,0,0,0,0
2021-02-07,9,2,0,0,0,0,0,0,0,2,0,0
2021-02-07,10,7,0,0,0,0,0,0,0,7,0,0
2021-02-08,2,6,0,0,0,0,0,0,6,0,0,0
2021-02-08,9,1,1,0,0,0,0,0,0,0,0,0
2021-02-08,10,2,0,0,0,0,0,2,0,0,0,0
2021-02-08,12,11,0,0,0,0,0,2,9,0,0,0
2021-02-09,10,4,0,0,0,1,0,0,1,2,0,0
2021-02-10,2,2,0,0,0,1,0,1,0,0,0,0
2021-02-10,3,13,0,0,0,0,11,0,2,0,0,0
2021-02-10,9,3,0,0,0,0,0,0,1,2,0,0
2021-02-10,10,7,0,0,0,1,0,5,0,0,1,0
2021-02-10,12,8,0,0,0,0,1,5,2,0,0,0
2021-02-11,1,3,0,0,0,0,0,1,2,0,0,0
2021-02-11,2,1,0,0,0,0,0,1,0,0,0,0
2021-02-11,3,23,0,0,0,1,0,2,0,20,0,0
2021-02-11,9,1,0,0,0,0,0,0,1,0,0,0
2021-02-11,10,6,0,0,0,0,0,3,2,1,0,0
2021-02-11,12,6,0,0,0,1,1,4,0,0,0,0
2021-02-12,2,13,0,0,0,0,0,0,13,0,0,0
2021-02-12,3,10,0,0,0,0,0,7,3,0,0,0
2021-02-12,9,3,0,0,0,1,0,0,2,0,0,0
2021-02-12,10,13,0,0,0,4,2,4,3,0,0,0
2021-02-12,12,21,0,0,0,1,0,14,5,1,0,0
2021-02-13,1,8,1,0,0,1,0,3,3,0,0,0
2021-02-13,3,8,0,0,0,0,0,0,0,8,0,0
2021-02-13,9,16,0,0,0,0,0,1,5,10,0,0
2021-02-13,10,20,0,0,0,7,0,7,5,1,0,0
2021-02-13,12,21,0,0,0,0,0,9,12,0,0,0
2021-02-14,1,8,0,0,0,1,0,3,4,0,0,0
2021-02-14,3,4,1,0,0,0,3,0,0,0,0,0
2021-02-14,9,10,0,0,0,0,0,2,7,1,0,0
2021-02-14,10,8,0,0,0,4,0,3,1,0,0,0
2021-02-14,12,11,0,0,0,2,1,5,3,0,0,0
2021-02-15,1,3,0,0,0,0,1,2,0,0,0,0
2021-02-15,3,5,0,0,0,1,1,1,0,2,0,0
2021-02-15,10,5,0,0,0,2,0,0,3,0,0,0
2021-02-15,12,14,0,0,0,0,0,0,1,13,0,0
2021-02-16,3,2,0,0,0,0,0,0,0,2,0,0
2021-02-16,10,3,0,0,0,0,0,0,3,0,0,0
2021-02-16,12,2,0,0,0,0,0,0,2,0,0,0
2021-02-17,2,4,0,0,0,0,0,3,1,0,0,0
2021-02-17,3,3,0,0,0,0,3,0,0,0,0,0
2021-02-17,9,2,0,0,0,0,0,0,2,0,0,0
2021-02-17,10,1,0,0,0,0,0,0,1,0,0,0
2021-02-17,12,2,0,0,0,0,0,0,0,2,0,0
2021-02-18,1,5,0,0,0,0,0,4,1,0,0,0
2021-02-18,3,1,0,0,0,1,0,0,0,0,0,0
2021-02-18,9,5,0,0,0,0,0,0,1,4,0,0
2021-02-18,10,19,1,0,0,0,0,9,9,0,0,0
2021-02-18,12,14,0,0,0,3,1,6,4,0,0,0
2021-02-19,1,4,0,0,0,1,0,2,1,0,0,0
2021-02-19,2,1,0,0,0,0,0,1,0,0,0,0
2021-02-19,10,13,0,0,0,2,0,6,5,0,0,0
2021-02-19,12,8,0,0,0,2,0,3,3,0,0,0
2021-02-20,1,17,0,0,0,0,1,4,12,0,0,0
2021-02-20,9,17,0,0,0,0,0,1,12,4,0,0
2021-02-20,10,19,0,0,0,6,1,4,8,0,0,0
2021-02-20,12,79,0,0,0,2,1,21,41,14,0,0
2021-02-21,1,39,0,0,0,1,0,20,15,2,1,0
2021-02-21,3,3,0,0,0,0,2,0,1,0,0,0
2021-02-21,9,17,0,0,0,0,0,3,7,7,0,0
2021-02-21,10,16,0,0,0,1,2,5,5,3,0,0
2021-02-21,12,51,0,0,0,7,1,14,24,5,0,0
2021-02-22,1,5,0,0,0,0,0,4,1,0,0,0
2021-02-22,2,11,0,0,0,0,0,0,11,0,0,0
2021-02-22,3,2,0,0,0,1,0,1,0,0,0,0
2021-02-22,10,1,0,0,0,1,0,0,0,0,0,0
2021-02-22,12,8,0,0,0,0,0,2,6,0,0,0
2021-02-23,1,8,0,0,0,0,1,4,3,0,0,0
2021-02-23,3,1,0,0,0,0,0,1,0,0,0,0
2021-02-23,9,33,0,0,0,0,0,2,30,1,0,0
2021-02-23,10,7,0,0,0,0,0,6,1,0,0,0
2021-02-23,12,20,0,0,0,2,2,8,4,3,1,0
2021-02-24,1,15,0,0,0,0,1,5,9,0,0,0
2021-02-24,3,4,0,0,0,0,4,0,0,0,0,0
2021-02-24,9,15,0,0,0,0,0,1,6,8,0,0
2021-02-24,10,10,0,0,0,0,0,3,7,0,0,0
2021-02-24,12,49,0,0,0,5,1,13,28,2,0,0
2021-02-25,1,11,0,0,0,0,0,1,10,0,0,0
2021-02-25,2,21,0,0,0,0,0,4,17,0,0,0
2021-02-25,3,2,0,0,0,0,0,0,1,1,0,0
2021-02-25,9,48,0,0,0,0,0,0,9,39,0,0
2021-02-25,10,8,0,0,0,1,0,2,5,0,0,0
2021-02-25,12,9,0,0,0,2,0,5,0,2,0,0
2021-02-26,1,29,0,0,0,1,0,7,3,18,0,0
2021-02-26,3,2,0,0,0,0,0,0,2,0,0,0
2021-02-26,9,26,0,0,0,0,0,0,25,1,0,0
2021-02-26,10,16,0,0,0,3,1,7,4,1,0,0
2021-02-26,12,30,1,0,0,4,2,8,15,0,0,0
2021-02-27,1,13,0,0,0,0,1,7,4,1,0,0
2021-02-27,3,2,0,0,0,1,0,1,0,0,0,0
2021-02-27,9,39,0,0,0,0,1,0,23,15,0,0
2021-02-27,10,17,0,0,0,8,0,4,1,4,0,0
2021-02-27,12,58,0,0,0,9,1,25,20,3,0,0
2021-02-28,1,13,0,0,0,0,1,3,3,6,0,0
2021-02-28,3,50,0,0,0,2,23,2,0,23,0,0
2021-02-28,9,2,0,0,0,0,0,0,1,1,0,0
2021-02-28,10,14,0,0,0,6,0,4,2,2,0,0
2021-02-28,12,42,0,0,0,3,0,7,31,1,0,0
2021-03-01,1,1,0,0,0,0,0,1,0,0,0,0
2021-03-01,2,6,0,0,0,0,0,2,4,0,0,0
2021-03-01,3,5,0,0,0,0,0,1,0,4,0,0
2021-03-01,9,1,0,0,0,0,0,0,1,0,0,0
2021-03-01,10,10,0,0,0,1,0,3,6,0,0,0
2021-03-01,12,12,0,0,0,1,3,5,2,1,0,0
2021-03-02,1,1,0,0,0,0,0,1,0,0,0,0
2021-03-02,3,3,0,0,0,0,3,0,0,0,0,0
2021-03-02,9,1,0,0,0,0,0,0,1,0,0,0
2021-03-02,10,1,0,0,0,0,0,1,0,0,0,0
2021-03-02,12,12,0,0,0,2,1,6,3,0,0,0
2021-03-03,2,4,0,0,0,0,0,0,4,0,0,0
2021-03-03,3,8,0,0,0,0,8,0,0,0,0,0
2021-03-03,10,1,0,0,0,1,0,0,0,0,0,0
2021-03-03,12,8,0,0,0,2,2,4,0,0,0,0
2021-03-04,1,1,0,0,0,0,0,0,1,0,0,0
2021-03-04,2,6,0,0,0,0,0,0,6,0,0,0
2021-03-04,3,1,0,0,0,0,0,1,0,0,0,0
2021-03-04,10,2,0,0,0,1,0,1,0,0,0,0
2021-03-04,12,2,0,0,0,0,0,1,0,1,0,0
2021-03-05,1,11,0,0,0,0,0,11,0,0,0,0
2021-03-05,3,5,0,0,0,1,4,0,0,0,0,0
2021-03-05,9,4,0,0,0,0,0,0,4,0,0,0
2021-03-05,10,19,0,0,0,3,0,5,10,1,0,0
2021-03-05,12,21,0,0,0,4,0,7,9,1,0,0
2021-03-06,1,10,0,0,0,4,0,5,1,0,0,0
2021-03-06,2,1,0,0,0,1,0,0,0,0,0,0
2021-03-06,3,8,0,0,0,2,1,0,0,5,0,0
2021-03-06,9,5,0,0,0,0,0,1,3,1,0,0
2021-03-06,10,11,0,0,0,2,0,7,2,0,0,0
2021-03-06,12,12,0,0,0,1,0,6,4,1,0,0
2021-03-07,1,6,0,0,0,0,0,6,0,0,0,0
2021-03-07,3,8,0,0,0,2,6,0,0,0,0,0
2021-03-07,9,4,0,0,0,0,0,0,1,3,0,0
2021-03-07,10,16,0,0,0,0,1,10,4,1,0,0
2021-03-07,12,42,0,0,0,5,2,8,20,7,0,0
2021-03-08,1,26,0,0,0,1,0,3,22,0,0,0
2021-03-08,9,12,0,0,0,0,0,2,8,2,0,0
2021-03-08,10,8,0,0,0,1,0,2,4,1,0,0
2021-03-08,12,28,0,0,0,3,0,17,8,0,0,0
2021-03-09,1,13,0,0,0,1,0,4,2,6,0,0
2021-03-09,9,57,0,0,0,0,0,1,42,14,0,0
2021-03-09,10,21,0,0,0,0,0,3,18,0,0,0
2021-03-09,12,39,0,0,0,0,1,9,7,22,0,0
2021-03-10,2,1,0,0,0,0,0,1,0,0,0,0
2021-03-10,3,4,0,0,0,1,0,0,3,0,0,0
2021-03-10,10,8,0,0,0,0,1,1,6,0,0,0
2021-03-10,12,6,0,0,0,0,0,0,6,0,0,0
2021-03-11,1,1,0,0,0,0,0,0,0,1,0,0
2021-03-11,3,3,0,0,0,0,3,0,0,0,0,0
2021-03-11,9,5,0,0,0,1,0,1,3,0,0,0
2021-03-11,10,4,0,0,0,0,0,2,2,0,0,0
2021-03-11,12,21,0,0,0,2,0,5,11,3,0,0
2021-03-12,1,1,0,0,0,0,0,1,0,0,0,0
2021-03-12,2,1,0,0,0,0,0,0,1,0,0,0
2021-03-12,3,11,0,0,0,0,0,1,10,0,0,0
2021-03-12,9,1,0,0,0,0,0,1,0,0,0,0
2021-03-12,10,7,0,0,0,1,0,5,1,0,0,0
2021-03-12,12,19,0,0,0,1,0,7,11,0,0,0
2021-03-13,1,13,0,0,0,0,0,3,9,1,0,0
2021-03-13,2,3,0,0,0,1,0,1,1,0,0,0
2021-03-13,9,1,0,0,0,0,0,0,0,1,0,0
2021-03-13,10,9,0,0,0,2,0,5,2,0,0,0
2021-03-13,12,26,0,0,0,3,0,13,9,0,1,0
2021-03-14,1,7,0,0,0,0,1,3,2,1,0,0
2021-03-14,2,1,0,0,0,1,0,0,0,0,0,0
2021-03-14,9,1,0,0,0,0,0,0,0,1,0,0
2021-03-14,10,23,0,0,0,1,1,11,9,1,0,0
2021-03-14,12,23,0,0,0,2,0,17,4,0,0,0
2021-03-15,1,15,0,0,0,0,0,8,5,2,0,0
2021-03-15,9,13,0,0,0,0,0,0,12,1,0,0
2021-03-15,10,6,0,0,0,2,0,0,4,0,0,0
2021-03-15,12,30,0,0,0,1,0,3,22,4,0,0
2021-03-16,1,3,0,0,0,0,0,0,3,0,0,0
2021-03-16,2,1,0,0,0,1,0,0,0,0,0,0
2021-03-16,10,15,0,0,0,0,0,6,9,0,0,0
2021-03-16,12,21,0,0,0,2,1,6,9,3,0,0
2021-03-17,9,6,0,0,0,0,0,0,6,0,0,0
2021-03-17,10,14,0,0,0,4,1,4,5,0,0,0
2021-03-17,12,20,0,0,0,3,1,12,4,0,0,0
2021-03-18,1,2,0,0,0,0,0,2,0,0,0,0
2021-03-18,9,2,0,0,0,0,0,0,1,1,0,0
2021-03-18,10,3,0,0,0,1,0,2,0,0,0,0
2021-03-18,12,11,0,0,0,1,0,7,1,2,0,0
2021-03-19,1,25,0,0,0,0,0,15,9,0,0,1
2021-03-19,9,12,0,0,0,0,0,0,9,3,0,0
2021-03-19,10,11,0,0,0,0,0,3,6,2,0,0
2021-03-19,12,31,0,0,0,4,1,10,15,1,0,0
2021-03-20,1,34,0,0,0,0,0,11,23,0,0,0
2021-03-20,9,184,0,0,0,1,0,61,111,1,10,0
2021-03-20,10,10,0,0,0,3,0,3,3,1,0,0
2021-03-20,12,60,0,0,0,2,1,22,33,1,0,1
2021-03-21,1,34,0,0,0,5,0,16,13,0,0,0
2021-03-21,2,1,0,0,0,1,0,0,0,0,0,0
2021-03-21,9,2,0,0,0,0,0,0,0,2,0,0
2021-03-21,10,4,0,0,0,0,0,0,3,1,0,0
2021-03-21,12,32,0,0,0,4,2,12,13,0,0,1
2021-03-22,1,22,0,0,0,0,0,12,10,0,0,0
2021-03-22,2,5,0,0,0,1,4,0,0,0,0,0
2021-03-22,9,20,0,0,0,2,0,0,16,2,0,0
2021-03-22,10,21,0,0,0,3,0,7,6,5,0,0
2021-03-22,12,57,0,0,0,0,1,10,45,0,0,1
2021-03-23,1,42,0,0,0,1,0,13,27,1,0,0
